Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
13.04.2020 15:00,16,30,13,14,15,9,14,10,18,12,23,14,24,13,9,11,14,23,17,16,14,19,11,13,4,18,12,15,31,8,16,13
13.04.2020 16:00,16,13,17,19,18,17,9,11,2,11,14,21,22,8,11,13,15,21,18,16,18,53,10,12,12,20,9,9,15,12,14,13
13.04.2020 17:00,17,13,32,33,33,27,9,11,2,11,11,21,20,2,18,13,18,23,23,19,29,32,11,11,22,19,2,9,4,13,13,9
13.04.2020 18:00,32,15,25,29,30,29,10,11,2,22,8,12,6,12,20,15,33,38,37,30,31,2,11,13,14,9,10,2,9,13,12,6
13.04.2020 19:00,47,14,12,17,15,19,6,9,2,21,6,11,5,23,15,19,21,27,25,24,16,3,13,15,10,5,18,2,10,28,11,13
13.04.2020 20:00,35,16,12,17,11,9,9,9,20,9,16,11,12,25,5,34,12,15,14,14,10,16,20,8,13,13,19,7,9,19,10,22
13.04.2020 21:00,17,17,12,17,10,6,18,10,17,6,15,12,14,22,2,39,10,12,11,12,9,14,81,5,18,21,16,13,9,9,11,20
13.04.2020 22:00,12,17,12,17,12,6,12,9,20,8,18,11,14,22,6,23,10,11,10,11,10,19,25,12,18,9,16,6,8,9,10,18
13.04.2020 23:00,11,15,13,18,16,12,6,9,21,12,13,11,13,23,14,11,13,13,11,13,8,21,7,14,18,14,18,7,8,13,10,24
13.04.2020 24:00,11,11,13,18,19,14,2,9,20,13,18,10,10,20,16,12,13,12,10,12,7,14,5,14,16,13,24,12,8,14,11,21
14.04.2020 01:00,11,11,12,18,13,15,2,9,29,13,21,10,9,27,10,14,15,13,8,12,7,19,5,14,15,11,27,12,9,14,11,25
14.04.2020 02:00,9,13,11,16,11,16,2,8,24,13,15,9,9,13,12,14,16,13,8,12,8,15,3,13,18,8,16,6,11,14,12,17
14.04.2020 03:00,9,13,10,16,19,16,6,8,10,15,11,10,9,16,14,15,16,13,7,12,8,16,5,13,17,10,14,3,9,14,12,19
14.04.2020 04:00,10,12,10,16,15,15,8,8,13,15,17,10,9,17,17,14,15,11,6,11,8,20,4,14,15,13,15,4,9,15,12,17
14.04.2020 05:00,10,13,10,17,17,16,12,9,20,14,18,9,9,16,15,13,13,11,6,11,7,22,4,15,17,13,18,11,10,15,12,20
14.04.2020 06:00,15,13,10,17,21,19,12,10,30,12,13,10,12,12,19,13,16,12,6,12,7,23,5,16,13,18,7,4,8,13,12,19
14.04.2020 07:00,15,16,9,16,19,14,11,12,15,10,14,10,12,17,21,13,17,21,7,14,7,23,7,14,17,13,14,2,8,11,12,25
14.04.2020 08:00,15,16,9,16,13,14,15,12,11,10,11,9,12,15,14,12,15,14,6,15,7,15,5,11,8,3,15,2,7,10,11,20
14.04.2020 09:00,16,13,9,14,12,16,11,10,9,10,2,9,13,6,15,11,13,12,6,14,7,17,5,11,6,2,13,2,7,10,10,11
14.04.2020 10:00,17,10,7,14,15,16,14,9,2,7,6,8,13,4,13,11,14,13,7,13,6,12,5,11,8,2,12,2,7,10,9,13
14.04.2020 11:00,19,11,7,14,17,12,16,8,4,6,16,8,9,12,15,11,11,14,7,14,6,7,6,8,14,8,7,3,7,10,8,5
14.04.2020 12:00,20,11,7,14,15,11,15,9,13,7,7,8,9,8,11,11,10,12,7,12,7,8,7,8,15,13,7,2,6,8,9,5
14.04.2020 13:00,18,10,7,16,14,13,12,9,2,7,6,8,9,13,12,13,12,12,7,15,7,8,9,9,14,2,6,6,7,8,9,5
14.04.2020 14:00,14,10,8,18,13,9,10,10,6,8,2,8,10,12,12,13,12,14,8,14,8,8,13,9,4,6,2,9,7,8,10,10
14.04.2020 15:00,14,10,8,19,14,9,11,9,12,8,8,10,11,3,10,12,13,14,9,14,7,2,9,9,2,7,5,9,7,9,10,11
14.04.2020 16:00,11,10,9,17,9,10,12,10,4,10,10,9,12,8,11,12,12,15,10,15,8,14,22,10,11,12,6,10,7,10,10,8
14.04.2020 17:00,11,9,9,16,16,10,14,10,11,10,14,9,11,13,13,12,11,16,12,16,8,15,42,10,10,9,9,12,8,11,10,16
14.04.2020 18:00,12,9,11,17,17,10,10,10,10,10,16,10,13,11,14,12,10,18,12,16,9,30,12,11,14,6,16,3,8,12,11,13
14.04.2020 19:00,18,10,13,19,16,10,12,11,30,12,12,11,18,21,12,11,12,16,12,15,10,16,9,13,14,14,20,13,9,19,11,19
14.04.2020 20:00,21,16,13,19,14,17,9,12,23,13,15,12,27,26,15,13,12,17,11,16,11,18,12,13,16,21,18,25,9,12,12,29
14.04.2020 21:00,13,22,13,19,15,12,9,14,31,13,21,15,23,22,17,13,13,16,11,16,14,24,20,15,20,35,18,20,11,23,13,24
14.04.2020 22:00,13,21,15,23,15,16,8,15,23,16,14,18,14,19,18,12,16,17,12,17,14,18,24,16,24,29,20,16,10,17,15,21
14.04.2020 23:00,13,23,20,25,21,15,9,15,24,20,21,20,15,19,20,10,17,17,11,17,13,22,13,17,20,26,18,20,9,24,17,19
14.04.2020 24:00,14,20,25,22,17,16,10,15,26,21,19,22,13,18,17,9,17,16,11,17,15,29,10,17,18,21,19,11,10,19,17,21
15.04.2020 01:00,14,17,19,19,30,13,8,16,17,16,25,21,10,11,19,9,18,16,10,17,12,28,9,17,18,23,15,9,11,20,19,18
15.04.2020 02:00,16,20,17,18,16,19,7,17,14,12,24,19,6,15,16,10,15,16,10,16,11,23,7,18,18,14,17,11,13,17,17,19
15.04.2020 03:00,15,19,18,18,18,21,10,16,15,13,21,18,5,13,15,10,15,15,10,15,13,23,7,17,17,21,10,11,13,17,16,15
15.04.2020 04:00,13,17,21,22,19,19,8,15,16,14,21,20,4,11,19,10,15,15,10,20,15,26,7,17,30,16,15,14,12,16,15,21
15.04.2020 05:00,13,17,19,20,20,16,10,18,19,14,19,20,5,15,16,10,15,16,10,16,14,23,9,17,21,10,14,16,11,16,14,22
15.04.2020 06:00,13,20,20,26,23,19,9,19,16,15,33,18,6,15,19,10,17,20,10,17,14,28,10,18,17,12,13,10,11,18,15,21
15.04.2020 07:00,13,22,20,25,28,17,8,23,21,16,14,19,8,22,18,11,20,22,12,18,15,27,11,18,20,27,18,11,10,17,16,26
15.04.2020 08:00,13,23,22,26,29,19,9,25,4,16,18,22,9,18,19,11,19,22,14,19,14,30,11,17,20,19,15,5,11,13,18,31
15.04.2020 09:00,15,24,19,21,15,18,8,22,2,14,7,21,12,15,25,10,19,19,14,18,12,30,10,16,23,2,19,2,11,12,19,28
15.04.2020 10:00,16,13,19,21,18,15,5,21,2,13,7,16,11,11,19,12,19,20,16,18,14,16,10,13,26,2,20,6,11,13,17,18
15.04.2020 11:00,15,13,19,21,20,15,4,17,2,14,9,16,14,10,14,16,19,21,18,18,17,11,10,12,16,2,20,11,11,14,15,8
15.04.2020 12:00,13,14,19,22,21,15,6,20,6,13,14,19,16,18,8,17,18,23,18,18,19,11,19,11,18,2,16,17,12,26,16,11
15.04.2020 13:00,13,15,19,21,18,16,9,20,9,12,12,18,14,20,10,18,20,24,19,18,21,8,20,12,15,4,9,17,12,16,17,16
15.04.2020 14:00,11,15,20,22,18,14,8,19,7,14,15,19,15,17,12,17,21,24,19,17,21,15,11,12,17,10,14,21,12,14,18,16
15.04.2020 15:00,10,16,21,23,15,14,8,18,16,15,9,18,18,19,14,19,21,26,22,18,22,14,15,14,28,14,15,19,14,14,18,14
15.04.2020 16:00,8,17,22,25,24,12,8,15,44,16,9,18,19,14,18,20,22,28,24,21,20,17,18,14,33,25,15,18,15,16,18,17
15.04.2020 17:00,9,17,21,24,23,14,9,17,28,16,16,18,21,23,19,18,22,27,26,24,22,27,13,14,25,2,16,27,12,15,18,18
15.04.2020 18:00,12,17,19,23,24,14,8,17,19,16,21,19,23,16,19,18,22,29,27,25,25,40,12,13,22,3,17,18,14,16,18,23
15.04.2020 19:00,12,19,18,23,20,20,2,17,18,19,14,20,29,16,17,21,22,29,27,25,26,24,42,19,22,13,23,31,16,19,18,26
15.04.2020 20:00,14,29,18,23,19,19,2,20,19,25,20,23,43,33,17,22,25,28,26,24,29,38,24,17,26,25,24,35,19,26,20,35
15.04.2020 21:00,16,34,20,25,23,20,3,19,26,24,28,29,33,26,27,30,22,26,24,23,28,37,14,21,31,21,23,30,19,22,29,31
15.04.2020 22:00,17,48,22,25,26,17,4,17,24,24,40,30,20,24,25,26,21,24,23,22,26,42,23,26,38,33,20,28,19,22,23,28
15.04.2020 23:00,13,37,25,26,28,16,8,22,36,22,22,28,16,22,20,27,20,21,20,21,23,48,11,21,32,32,18,22,18,26,22,26
15.04.2020 24:00,12,37,21,26,22,19,6,19,34,24,42,26,16,20,24,17,19,21,20,20,22,49,7,29,30,18,16,13,16,25,24,26
16.04.2020 01:00,10,32,24,24,20,19,5,22,26,23,19,25,15,27,19,16,20,22,19,22,24,43,5,19,11,16,17,15,16,25,23,28
16.04.2020 02:00,8,26,26,30,26,18,2,19,27,20,31,22,13,19,12,17,20,21,18,23,24,27,4,35,20,16,21,13,16,23,21,27
16.04.2020 03:00,8,30,26,29,28,22,2,22,24,19,35,21,10,21,21,14,20,21,18,22,23,23,4,20,21,21,15,13,16,23,20,26
16.04.2020 04:00,7,28,24,29,28,27,2,20,31,18,36,21,11,18,22,13,21,23,18,23,22,29,4,19,16,18,17,15,15,20,20,27
16.04.2020 05:00,8,28,23,33,27,24,2,19,22,19,30,21,11,18,22,12,24,23,19,23,21,29,5,19,23,19,18,11,14,19,20,24
16.04.2020 06:00,9,30,24,34,42,21,2,22,28,23,29,23,14,22,25,14,41,24,19,24,20,37,6,21,21,25,16,17,14,20,21,23
16.04.2020 07:00,8,36,26,37,35,28,3,26,23,58,27,26,13,17,27,15,53,29,18,26,24,46,7,21,25,19,18,11,16,21,22,28
16.04.2020 08:00,8,44,27,34,38,27,7,30,2,27,26,25,17,2,24,15,25,34,17,29,24,33,7,22,14,9,14,2,15,22,23,36
16.04.2020 09:00,9,41,25,31,21,24,9,31,2,14,12,23,25,8,34,15,27,36,20,31,25,24,7,17,11,2,27,11,13,22,26,51
16.04.2020 10:00,11,26,27,32,24,17,6,25,2,14,24,27,32,14,34,19,26,32,19,24,26,21,7,19,26,2,27,24,12,20,24,24
16.04.2020 11:00,15,22,28,33,25,22,6,23,17,16,20,28,31,19,18,20,26,34,19,24,29,20,9,19,30,8,26,22,11,23,23,15
16.04.2020 12:00,17,22,25,27,18,20,9,23,28,15,16,27,29,18,21,22,27,35,20,24,29,14,12,14,24,12,23,18,8,24,22,22
16.04.2020 13:00,18,21,21,23,18,13,7,28,26,13,13,26,26,17,21,26,23,34,21,24,28,5,12,14,16,10,15,16,7,17,19,20
16.04.2020 14:00,18,19,22,24,13,12,8,27,14,16,18,24,20,13,19,32,24,34,21,29,27,15,13,10,18,12,23,15,8,19,17,15
16.04.2020 15:00,18,17,24,25,17,12,12,16,8,20,11,23,20,15,11,31,25,36,24,31,27,18,14,7,22,8,22,14,10,23,14,20
16.04.2020 16:00,20,16,23,26,16,12,9,14,10,28,11,20,23,12,15,25,22,35,23,31,27,8,14,11,25,16,17,23,10,17,13,14
16.04.2020 17:00,20,20,20,24,21,13,8,16,23,23,20,18,20,14,12,22,21,36,24,26,26,16,24,15,15,15,12,25,14,16,14,14
16.04.2020 18:00,15,21,16,22,15,10,12,14,33,19,22,17,18,20,13,14,21,37,25,26,25,32,20,19,15,23,13,26,9,16,15,25
16.04.2020 19:00,15,22,16,20,19,14,6,12,22,17,24,18,15,18,18,10,21,44,26,26,23,23,22,23,25,24,23,29,14,14,16,27
16.04.2020 20:00,13,29,19,24,19,18,6,13,44,19,22,20,15,29,21,17,25,54,32,30,21,31,44,25,38,23,26,37,19,15,18,36
16.04.2020 21:00,12,47,23,30,28,24,9,15,41,25,32,20,18,27,28,18,28,63,41,37,23,31,23,24,24,38,39,21,17,24,20,33
16.04.2020 22:00,11,43,28,37,36,31,11,19,42,32,38,21,18,20,35,20,35,61,40,31,27,32,19,22,26,30,22,25,14,23,28,43
16.04.2020 23:00,10,39,35,34,43,38,10,23,37,25,36,21,19,27,31,17,39,41,34,31,29,38,12,23,27,24,20,26,13,21,23,35
16.04.2020 24:00,10,39,31,34,41,36,10,25,19,21,39,23,20,22,25,14,33,28,25,30,28,42,10,23,27,30,19,25,15,19,23,38
17.04.2020 01:00,10,41,30,39,26,18,9,27,10,21,34,23,22,27,25,12,27,25,21,28,26,40,11,22,21,21,18,25,18,20,22,22
17.04.2020 02:00,10,42,29,35,30,28,3,28,5,22,33,22,16,27,23,12,22,20,21,23,26,30,11,21,24,22,23,18,19,19,22,33
17.04.2020 03:00,9,41,26,31,27,21,5,28,14,20,40,22,15,29,31,12,19,19,19,21,22,26,11,20,21,28,19,32,19,20,21,31
17.04.2020 04:00,9,42,25,29,25,19,8,29,22,19,37,22,16,20,30,13,19,18,17,19,24,30,10,22,21,25,23,19,20,19,21,23
17.04.2020 05:00,9,44,24,28,27,19,8,25,23,19,39,24,22,22,30,11,17,21,17,19,28,36,13,22,24,27,14,21,21,19,22,30
17.04.2020 06:00,10,43,25,29,30,18,9,25,28,23,34,24,20,24,31,11,18,26,18,20,27,37,13,24,32,29,23,17,20,21,23,27
17.04.2020 07:00,9,42,23,31,28,19,6,27,24,25,34,27,18,23,28,13,19,31,19,24,30,45,15,27,31,31,17,21,18,24,25,30
17.04.2020 08:00,7,43,21,30,28,20,11,30,8,17,35,31,29,12,30,10,19,34,21,25,26,44,13,27,19,21,26,15,18,22,27,44
17.04.2020 09:00,10,34,20,27,20,18,10,33,17,13,34,31,35,35,25,10,18,32,20,22,25,39,12,28,27,39,38,18,18,15,26,43
17.04.2020 10:00,13,20,22,29,22,20,12,32,27,14,41,31,36,9,28,13,18,35,20,25,26,46,11,31,32,26,24,25,17,14,26,33
17.04.2020 11:00,19,18,23,29,23,21,10,32,20,18,29,31,36,20,21,14,20,37,23,25,28,33,14,30,37,20,23,27,17,16,25,13
17.04.2020 12:00,25,20,22,30,24,16,15,29,44,23,18,30,31,24,25,21,22,43,26,27,30,17,14,28,32,30,31,27,15,13,25,23
17.04.2020 13:00,21,19,20,27,24,20,13,22,25,21,24,29,22,24,22,30,25,44,27,27,33,11,14,19,27,11,17,29,15,15,19,22
17.04.2020 14:00,22,17,19,25,19,16,15,22,25,21,24,25,22,16,19,25,24,38,25,27,32,25,18,21,21,19,18,19,17,15,16,27
17.04.2020 15:00,23,14,18,24,20,15,14,17,21,22,24,24,23,13,21,25,22,36,26,25,29,29,19,23,26,26,18,33,20,16,16,18
17.04.2020 16:00,27,16,22,26,23,23,15,15,22,20,15,23,24,15,18,22,21,36,28,28,29,33,21,20,24,21,17,26,20,17,17,16
17.04.2020 17:00,34,17,24,29,33,23,20,16,6,19,22,23,18,23,24,18,26,37,30,28,29,14,22,20,23,22,22,28,22,19,16,27
17.04.2020 18:00,35,19,27,33,25,31,19,17,36,21,23,22,19,26,25,18,24,42,32,32,28,28,23,22,24,22,20,40,23,24,16,22
17.04.2020 19:00,36,22,33,40,38,25,17,20,44,33,16,21,23,30,24,19,26,45,33,31,27,27,32,22,28,26,27,31,24,28,17,26
17.04.2020 20:00,30,40,33,45,45,41,17,23,46,39,31,23,29,35,33,32,31,50,34,32,28,40,32,24,36,36,25,42,23,25,20,41
17.04.2020 21:00,30,50,34,44,47,41,19,27,40,49,37,24,25,33,40,46,41,49,37,35,29,50,31,32,42,33,28,40,25,35,25,34
17.04.2020 22:00,29,49,42,51,44,40,13,30,33,46,31,28,32,27,41,27,39,59,44,43,31,45,32,32,32,35,27,21,32,29,25,36
17.04.2020 23:00,28,60,50,59,66,45,18,31,42,40,42,32,31,30,34,29,44,61,45,46,33,45,36,33,39,32,29,30,31,30,26,32
17.04.2020 24:00,25,52,47,53,53,60,16,33,29,39,45,33,28,26,40,85,49,57,41,39,34,30,21,32,31,30,29,29,31,32,26,39
18.04.2020 01:00,25,46,41,49,37,65,12,36,25,29,46,31,28,23,24,166,50,55,42,43,35,38,18,31,33,22,27,29,26,33,25,25
18.04.2020 02:00,22,49,39,53,48,44,19,35,10,33,37,30,27,22,35,66,45,53,39,38,35,39,17,29,34,26,28,24,25,35,26,32
18.04.2020 03:00,21,49,42,54,53,50,14,33,18,31,40,32,22,23,40,75,40,43,33,34,33,44,17,29,31,29,29,25,24,34,26,39
18.04.2020 04:00,19,46,41,47,42,44,15,32,29,32,40,38,21,29,37,30,33,33,26,32,33,34,15,28,24,32,25,18,22,29,26,33
18.04.2020 05:00,18,57,38,43,35,30,16,31,31,31,33,39,21,26,35,72,29,33,24,32,29,42,16,28,30,30,26,19,21,29,26,33
18.04.2020 06:00,17,57,35,42,38,28,17,31,24,29,36,37,22,22,42,80,28,33,23,30,30,37,16,28,28,25,25,19,19,31,27,37
18.04.2020 07:00,17,50,32,38,31,25,17,29,24,29,32,39,23,18,40,34,28,29,21,28,29,38,16,28,25,17,26,14,17,31,27,33
18.04.2020 08:00,16,51,31,36,26,26,17,29,3,27,32,37,25,8,37,13,28,30,20,27,28,35,18,29,24,26,17,4,17,26,27,33
18.04.2020 09:00,17,53,27,33,23,31,19,29,4,24,23,33,24,20,33,11,25,31,20,25,28,26,18,30,15,21,23,5,15,21,28,28
18.04.2020 10:00,18,54,24,29,26,19,21,27,12,24,31,34,24,25,42,10,28,31,21,25,30,33,17,26,24,33,21,20,14,22,28,32
18.04.2020 11:00,22,52,27,32,25,24,20,29,27,25,44,37,25,20,32,10,26,34,24,27,30,31,18,26,37,13,29,32,16,21,28,36
18.04.2020 12:00,26,48,31,34,32,30,21,31,57,29,34,34,27,29,28,10,28,37,26,29,27,40,21,25,41,30,35,30,16,24,27,25
18.04.2020 13:00,29,36,32,34,31,28,20,29,53,26,18,35,24,30,23,12,30,39,28,30,28,27,24,25,11,19,17,38,17,26,26,27
18.04.2020 14:00,32,26,27,32,35,30,18,27,39,25,27,26,31,26,34,14,31,41,30,31,27,30,23,23,39,11,17,29,22,27,24,27
18.04.2020 15:00,34,27,25,28,30,28,14,21,21,26,25,25,34,22,26,14,30,39,30,31,29,22,23,19,110,12,19,19,19,23,22,31
18.04.2020 16:00,32,20,20,22,30,44,19,20,2,31,22,26,26,19,27,15,30,38,31,31,42,28,24,21,5,13,34,13,18,30,18,16
18.04.2020 17:00,35,23,17,22,29,6,18,22,9,19,14,31,31,16,23,15,35,58,36,35,54,2,26,31,9,13,14,32,16,28,21,26
18.04.2020 18:00,31,24,17,23,12,7,20,20,30,20,32,33,35,18,26,15,21,27,19,21,58,35,20,29,15,24,20,16,17,18,24,36
18.04.2020 19:00,23,27,16,22,21,10,14,22,29,19,34,28,30,21,95,20,37,34,31,29,46,45,18,21,33,36,28,36,18,20,24,46
18.04.2020 20:00,24,33,17,25,45,22,19,32,36,32,37,56,30,28,42,20,45,55,42,43,44,51,26,28,35,33,31,50,19,28,26,37
18.04.2020 21:00,23,41,21,29,15,49,18,36,46,21,40,54,29,37,34,20,44,53,40,44,48,52,32,31,37,36,121,39,22,27,22,71
18.04.2020 22:00,26,42,23,30,32,53,13,29,31,19,41,53,28,30,41,19,49,46,38,39,47,45,26,31,29,16,47,33,23,16,19,13
18.04.2020 23:00,29,48,22,25,28,19,20,19,96,16,42,49,21,54,10,17,74,58,45,48,43,34,23,28,26,20,18,53,22,19,21,26
18.04.2020 24:00,25,52,18,21,21,17,18,17,52,17,61,44,19,49,21,11,68,61,49,48,39,36,20,29,30,25,15,43,24,24,20,19
19.04.2020 01:00,24,37,15,22,22,14,20,20,2,15,56,41,21,11,15,10,54,40,35,34,36,26,19,27,34,37,14,32,13,25,19,24
19.04.2020 02:00,22,34,15,22,17,15,3,21,3,15,38,43,22,20,22,12,37,29,26,26,28,34,18,25,38,28,16,17,4,28,18,26
19.04.2020 03:00,20,31,15,21,18,15,3,20,10,16,33,42,20,23,29,11,27,24,22,22,24,32,17,24,48,27,16,13,5,29,17,24
19.04.2020 04:00,18,30,15,20,19,20,5,23,10,18,28,40,20,18,24,7,25,21,19,20,21,30,17,21,21,30,20,12,3,31,18,16
19.04.2020 05:00,15,31,15,20,17,21,6,18,13,21,28,36,23,20,20,8,23,21,18,19,20,36,17,20,16,27,18,12,5,29,18,25
19.04.2020 06:00,13,29,14,20,19,18,7,23,14,19,26,33,27,23,18,9,21,20,17,18,18,39,15,20,14,23,19,10,11,23,20,21
19.04.2020 07:00,14,27,14,18,16,17,9,26,18,15,38,33,22,14,15,10,20,19,15,17,18,35,15,20,18,21,22,11,10,26,20,22
19.04.2020 08:00,15,28,16,18,14,10,6,21,17,15,50,29,25,16,10,9,20,19,15,16,21,    # ,16,21,10,18,25,19,11,16,21,19
19.04.2020 09:00,18,31,19,20,11,9,9,16,10,15,6,26,21,15,17,6,23,24,18,20,24,    # ,15,22,12,33,9,14,16,16,20,21
19.04.2020 10:00,15,34,19,19,16,14,10,13,8,16,20,27,21,5,24,8,20,19,16,16,23,    # ,13,37,16,9,8,2,16,19,17,19
19.04.2020 11:00,15,30,15,17,17,20,12,12,10,18,22,29,18,3,21,12,15,18,14,14,24,21,14,39,14,17,7,10,15,15,15,12
19.04.2020 12:00,17,25,12,14,13,12,10,10,9,20,8,30,15,9,23,10,13,17,13,12,22,12,13,29,2,3,2,5,9,16,14,4
19.04.2020 13:00,15,22,11,13,9,8,9,11,19,16,2,21,12,14,5,5,14,16,11,12,18,2,13,9,3,2,2,2,7,17,12,6
19.04.2020 14:00,14,15,15,16,12,7,9,11,2,15,2,19,11,10,7,5,17,15,12,11,16,2,11,7,7,4,2,9,6,16,9,11
19.04.2020 15:00,18,10,16,17,14,8,9,11,5,13,5,15,10,10,5,5,28,21,17,19,16,4,12,6,15,3,2,7,7,18,10,12
19.04.2020 16:00,24,8,13,14,15,11,6,13,30,19,7,12,9,19,4,5,23,26,22,21,16,11,11,7,17,4,7,8,12,14,10,11
19.04.2020 17:00,29,9,16,17,15,10,6,16,23,20,12,12,9,11,9,6,17,19,17,18,16,15,11,8,15,7,16,18,16,20,11,8
19.04.2020 18:00,28,10,14,17,17,10,7,18,9,14,17,10,12,18,11,6,15,16,16,16,18,20,14,8,13,9,15,13,19,20,13,21
19.04.2020 19:00,22,11,13,17,14,15,5,16,21,14,16,11,16,14,11,10,15,15,15,16,16,19,16,11,25,13,17,22,18,18,13,13
19.04.2020 20:00,21,11,13,17,11,11,8,12,15,15,18,15,20,21,10,11,15,16,15,16,12,24,19,13,27,18,16,25,20,24,14,26
19.04.2020 21:00,22,15,13,17,16,9,12,10,16,14,21,16,25,10,10,13,14,15,13,15,13,22,23,13,26,21,12,27,19,16,13,21
19.04.2020 22:00,22,16,13,17,16,11,12,8,17,16,22,18,26,6,14,13,17,19,15,17,14,26,21,15,27,23,13,31,25,16,10,12
19.04.2020 23:00,25,18,13,18,17,14,11,8,9,17,23,19,21,13,17,12,14,14,11,14,16,29,15,15,21,27,8,23,20,16,9,13
19.04.2020 24:00,19,20,13,17,14,11,10,7,5,16,24,15,15,6,16,14,16,15,11,16,18,27,13,14,19,16,10,12,16,15,8,12
20.04.2020 01:00,15,21,15,21,15,12,11,8,10,13,27,13,15,11,17,15,19,16,11,18,17,29,13,13,15,19,9,9,12,14,9,14
20.04.2020 02:00,15,23,17,20,10,12,15,8,14,14,20,14,15,14,16,17,19,16,11,17,15,24,14,12,22,21,14,10,10,12,10,11
20.04.2020 03:00,14,24,17,19,17,17,12,9,14,13,19,14,15,12,14,17,17,14,10,16,13,21,15,10,25,25,10,10,9,12,11,9
20.04.2020 04:00,13,20,17,20,21,18,14,9,17,13,14,13,20,11,18,14,16,13,10,16,12,16,16,9,22,17,14,10,8,13,11,10
20.04.2020 05:00,12,17,16,19,20,18,10,10,15,12,17,13,21,13,11,14,14,12,9,15,12,19,17,8,19,19,11,9,7,12,11,12
20.04.2020 06:00,13,13,15,17,16,20,10,9,16,12,18,16,15,15,14,16,12,11,9,14,11,18,14,9,19,16,11,4,7,12,12,17
20.04.2020 07:00,12,13,13,17,19,12,8,11,11,14,11,14,11,7,12,17,12,10,9,14,10,21,13,9,12,11,13,3,6,12,12,10
20.04.2020 08:00,11,13,13,17,22,14,8,10,2,14,7,12,10,2,11,17,12,11,9,15,9,23,12,9,2,5,7,2,6,12,11,10
20.04.2020 09:00,11,12,13,18,21,16,11,9,2,14,2,12,11,2,17,16,14,12,10,15,9,18,12,9,3,2,5,2,5,12,11,10
20.04.2020 10:00,12,13,14,18,20,16,15,9,2,14,5,12,10,7,16,12,15,12,11,17,9,20,12,    # ,8,4,8,2,5,12,10,10
20.04.2020 11:00,12,16,26,18,21,19,17,9,7,15,15,12,10,11,20,12,18,13,11,17,11,21,12,11,14,14,8,6,5,13,10,7
20.04.2020 12:00,12,12,18,19,25,18,13,9,9,15,55,14,10,10,12,12,18,13,11,17,12,18,11,12,16,12,5,9,5,13,10,2
20.04.2020 13:00,13,12,17,19,22,14,12,10,    # ,15,19,15,11,11,18,13,18,14,13,18,12,18,10,12,18,15,6,11,6,13,11,3
20.04.2020 14:00,13,11,17,20,21,17,12,11,    # ,16,16,14,12,8,22,11,19,14,14,19,13,22,10,12,19,14,9,15,27,12,11,10
20.04.2020 15:00,13,21,17,19,20,16,12,11,5,15,15,14,12,10,13,11,18,15,15,19,12,29,11,14,19,12,9,18,11,13,12,14
20.04.2020 16:00,16,13,17,19,22,13,5,11,19,16,18,14,12,9,14,10,18,15,15,20,13,31,11,16,24,16,10,27,13,13,13,13
20.04.2020 17:00,15,11,17,20,20,14,8,10,27,18,20,13,12,9,16,10,17,16,17,20,14,31,11,15,18,19,8,29,12,15,13,17
20.04.2020 18:00,16,11,18,20,18,13,9,9,45,21,22,12,12,9,16,10,18,16,18,20,14,41,12,16,18,13,10,18,10,18,13,13
20.04.2020 19:00,18,13,17,20,19,15,7,8,5,21,15,13,11,11,18,9,17,18,19,20,14,27,13,15,19,19,18,19,11,19,12,18
20.04.2020 20:00,19,15,16,20,16,15,6,7,2,22,17,12,10,14,15,9,18,19,20,21,14,23,14,16,16,20,18,18,11,19,11,27
20.04.2020 21:00,17,16,16,20,16,17,7,8,2,21,15,12,10,11,14,10,18,19,19,22,14,20,14,17,13,14,13,14,13,17,10,10
20.04.2020 22:00,18,14,16,19,19,11,9,9,2,18,10,12,11,14,13,12,17,18,18,21,15,16,14,19,16,11,14,8,15,16,10,8
20.04.2020 23:00,18,13,16,19,14,12,13,10,4,17,8,12,11,8,11,13,16,17,17,20,13,17,13,18,11,11,9,11,17,16,10,9
20.04.2020 24:00,17,13,16,20,17,14,11,12,10,15,10,12,11,11,14,15,15,16,16,18,14,16,12,17,12,11,12,13,19,14,10,9
21.04.2020 01:00,16,14,15,19,15,17,15,14,13,14,17,12,12,18,10,16,14,14,14,18,12,14,12,16,18,10,8,10,20,16,10,11
21.04.2020 02:00,15,17,15,18,12,10,18,15,16,14,17,13,12,17,9,17,13,13,14,17,11,20,11,14,14,13,7,12,21,16,10,10
