Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
05.01.2022 21:00,5,9,14,8,14,9,7,18,7,7,11,7,8,7,28,8,11,9,8,16,8,8,14,8,10,7,8,33,16,28,19,8,6,29,11,10,23,7,15,18,4,9,9,11,4,6,10,14
05.01.2022 22:00,5,7,11,7,12,9,7,25,7,7,11,6,7,7,21,7,10,7,8,13,8,8,11,7,9,6,7,22,14,21,16,7,8,31,10,9,24,7,12,15,6,9,7,12,4,5,10,15
05.01.2022 23:00,5,8,13,7,13,8,6,16,6,7,9,7,6,6,17,7,10,7,8,10,7,9,11,11,6,5,5,22,12,19,13,6,7,29,9,9,36,7,9,13,6,8,8,13,5,4,11,16
05.01.2022 24:00,4,6,10,7,9,8,6,14,7,6,8,7,5,6,18,7,7,7,7,7,7,8,9,15,4,4,4,14,10,11,11,7,7,19,9,8,11,7,9,13,6,8,8,10,5,5,8,11
06.01.2022 01:00,4,6,9,6,9,7,6,14,6,7,7,7,4,6,14,5,7,7,7,6,6,8,7,10,4,4,4,10,9,9,10,6,7,23,11,8,10,7,9,10,7,8,7,10,4,4,10,9
06.01.2022 02:00,4,6,11,6,7,7,6,16,7,7,6,7,6,6,5,5,7,6,7,5,6,7,7,6,4,5,5,10,11,11,12,7,7,16,9,7,13,7,8,9,6,8,6,10,4,3,8,9
06.01.2022 03:00,3,6,11,6,7,7,6,14,6,7,7,7,5,7,3,5,6,5,7,5,7,8,7,6,5,4,5,9,10,9,12,6,8,11,9,7,12,6,8,9,6,8,6,11,4,3,6,8
06.01.2022 04:00,3,7,11,7,7,6,6,13,6,6,7,7,4,6,3,4,7,6,7,4,8,7,6,6,5,5,4,8,9,8,12,7,7,10,10,7,13,6,9,10,7,8,6,14,4,3,7,9
06.01.2022 05:00,3,9,11,7,6,6,6,16,6,7,7,7,5,6,9,4,7,7,6,5,8,7,7,6,6,4,4,9,10,8,12,7,8,9,15,10,13,6,9,8,7,8,7,13,5,3,7,9
06.01.2022 06:00,3,9,22,6,7,7,6,14,8,6,10,6,6,6,10,4,8,9,7,9,11,8,8,7,5,4,5,9,10,8,14,6,9,24,13,9,18,6,8,10,7,9,7,13,4,3,7,13
06.01.2022 07:00,3,9,22,7,8,8,7,12,8,5,8,6,6,6,14,3,9,8,7,7,9,8,9,8,5,4,6,15,11,10,15,7,9,39,14,9,23,6,10,15,7,7,11,12,4,3,7,13
06.01.2022 08:00,3,7,49,7,10,11,7,14,5,5,7,6,5,6,17,4,8,9,8,7,11,6,8,11,6,5,6,16,13,12,16,8,9,35,11,10,25,7,8,16,8,9,12,11,4,4,9,15
06.01.2022 09:00,3,8,33,7,11,14,6,18,6,5,9,6,6,7,27,5,10,10,8,9,9,6,9,14,6,8,6,29,14,16,17,7,10,25,10,11,27,7,8,16,7,9,10,13,4,4,8,18
06.01.2022 10:00,4,12,24,9,15,12,7,19,6,8,14,6,5,7,26,7,14,10,8,10,14,13,10,18,7,7,7,30,14,18,18,9,8,25,10,11,30,7,10,15,7,9,9,14,4,5,8,27
06.01.2022 11:00,4,11,29,8,15,15,8,18,7,8,11,7,6,7,19,6,14,8,7,10,17,7,10,17,6,7,6,37,12,19,19,9,7,17,11,10,24,6,11,16,6,9,8,11,2,4,9,20
06.01.2022 12:00,4,11,23,10,21,20,8,17,5,4,13,7,7,6,16,5,13,6,7,9,15,6,11,18,6,6,6,42,9,16,18,10,6,14,8,10,34,7,10,11,6,9,8,6,2,5,7,14
06.01.2022 13:00,7,12,20,8,20,13,8,17,6,4,12,7,7,6,12,6,13,6,7,11,13,7,10,20,7,7,7,48,10,15,20,6,5,14,9,10,27,6,11,12,5,9,7,9,2,5,6,17
06.01.2022 14:00,9,15,17,10,22,16,7,16,5,3,11,7,7,5,11,5,14,6,8,9,13,5,11,19,7,8,6,51,10,15,13,4,5,13,8,11,25,5,8,14,6,8,8,12,2,5,8,17
06.01.2022 15:00,4,15,17,10,24,18,8,16,7,6,16,7,8,5,9,8,18,7,9,8,13,6,19,14,6,7,7,53,11,26,11,6,5,12,9,14,30,6,11,15,6,10,7,12,3,7,9,19
06.01.2022 16:00,5,19,20,11,26,18,9,6,10,7,17,9,11,5,11,7,22,7,14,13,12,6,19,14,6,8,7,53,14,28,24,9,5,27,15,18,33,6,17,27,6,13,10,19,3,7,17,27
06.01.2022 17:00,4,30,31,12,33,19,11,3,10,9,38,9,16,9,14,21,33,15,16,22,19,22,22,20,6,12,9,64,22,31,16,15,8,43,28,25,48,6,35,40,5,33,11,36,4,10,27,38
06.01.2022 18:00,5,38,58,18,31,19,15,2,12,19,44,10,36,27,20,25,61,35,40,40,22,38,37,24,14,15,15,72,32,31,24,13,7,50,42,32,51,7,53,48,13,50,27,43,4,23,37,42
06.01.2022 19:00,8,48,60,19,28,21,16,2,14,34,50,10,24,25,19,19,47,42,40,50,27,39,32,35,14,21,15,66,30,39,26,19,7,49,47,35,48,11,41,56,19,49,30,39,3,22,48,49
06.01.2022 20:00,8,34,51,17,27,17,16,8,11,38,51,8,33,29,12,31,37,30,37,52,25,38,35,27,14,23,20,50,23,25,35,20,6,45,42,33,42,20,48,54,24,42,31,40,3,20,44,47
06.01.2022 21:00,5,34,50,18,28,17,18,3,7,36,42,8,29,32,20,38,38,30,36,53,22,37,35,22,13,32,19,50,24,23,34,20,7,44,41,50,37,25,29,56,23,39,34,36,2,20,43,43
06.01.2022 22:00,5,39,43,19,23,21,23,4,8,32,38,9,28,37,13,30,37,28,35,48,26,34,36,23,10,27,19,52,26,26,46,13,13,47,46,53,33,23,8,46,27,36,29,30,4,24,37,40
06.01.2022 23:00,5,38,44,25,29,25,26,6,5,36,35,11,25,33,10,31,41,22,30,50,20,31,33,14,12,29,22,53,24,30,39,15,8,43,45,47,21,26,8,41,25,31,27,28,6,18,38,40
06.01.2022 24:00,4,38,41,32,34,37,31,4,5,30,33,15,36,34,14,34,38,29,24,41,18,28,27,11,17,27,26,49,28,26,34,9,8,39,41,43,15,22,8,34,24,29,19,26,5,17,32,37
07.01.2022 01:00,4,35,35,36,36,39,31,3,6,30,33,16,28,33,13,18,35,26,18,38,20,25,25,11,15,34,25,38,25,23,24,11,10,34,36,37,11,26,8,30,22,26,23,25,6,15,34,34
07.01.2022 02:00,5,31,33,39,39,42,33,6,6,31,28,16,20,31,12,18,28,30,23,35,20,23,31,15,19,35,29,31,17,18,18,11,10,29,31,31,11,21,7,29,23,25,23,24,8,17,29,30
07.01.2022 03:00,5,28,31,34,31,32,27,5,3,33,28,15,21,27,10,37,16,15,23,32,19,21,21,19,19,30,23,26,15,15,15,11,14,28,27,30,12,20,8,26,21,24,18,21,6,16,29,30
07.01.2022 04:00,5,26,26,32,31,34,30,3,3,31,25,16,30,27,12,29,15,10,24,28,16,22,30,19,13,25,22,31,19,15,13,11,14,28,27,29,12,17,10,25,19,23,13,20,7,13,26,28
07.01.2022 05:00,5,32,27,32,31,32,30,4,5,30,22,16,27,26,13,10,18,10,22,28,16,22,33,19,15,24,20,43,29,28,11,11,15,29,28,30,13,14,10,25,16,23,10,23,6,18,16,31
07.01.2022 06:00,5,31,26,33,38,37,30,2,8,29,21,16,29,30,17,21,28,18,22,30,22,24,31,21,19,28,26,51,25,32,16,13,16,29,31,35,24,12,11,23,14,25,10,24,6,21,17,35
07.01.2022 07:00,4,25,20,33,38,39,36,3,9,29,22,17,28,32,21,17,29,21,21,46,26,22,33,30,23,32,33,65,31,37,18,13,19,23,32,37,26,12,23,29,15,22,11,29,6,29,18,35
07.01.2022 08:00,4,22,22,31,35,39,38,2,10,30,22,17,26,33,31,13,30,31,20,48,16,24,34,36,19,34,37,67,34,41,22,18,18,20,26,35,36,12,27,29,22,19,11,33,6,34,17,29
07.01.2022 09:00,3,31,19,20,29,22,20,24,11,29,21,15,27,28,35,13,31,23,18,46,13,24,34,35,18,35,38,69,36,43,22,13,17,27,28,37,40,21,23,26,23,18,12,31,7,38,17,23
07.01.2022 10:00,3,29,25,16,25,19,13,7,10,24,20,14,19,21,25,10,30,17,17,48,16,20,35,25,15,24,26,69,34,39,20,12,17,23,23,41,41,16,26,28,20,21,17,32,7,29,16,27
07.01.2022 11:00,4,32,18,13,24,19,12,12,9,23,20,12,18,22,18,9,29,17,18,19,16,14,38,23,17,18,15,63,27,31,15,12,16,21,21,34,36,12,30,26,19,16,18,26,8,13,16,26
07.01.2022 12:00,4,22,21,14,22,17,12,10,7,20,17,11,13,21,17,10,25,14,20,21,15,14,28,25,11,10,15,59,22,30,20,12,18,20,21,45,28,12,31,32,21,15,18,28,7,7,16,23
07.01.2022 13:00,5,21,23,13,23,18,10,11,6,20,17,9,16,19,8,9,32,13,20,30,15,16,31,26,11,12,10,58,18,28,24,11,18,21,17,21,25,9,30,33,20,14,19,30,7,6,17,24
07.01.2022 14:00,5,27,23,13,20,19,12,15,6,23,22,9,19,16,9,10,40,20,18,19,14,16,26,27,10,11,11,61,20,32,25,12,14,25,18,25,24,10,31,32,20,16,20,31,9,5,22,25
07.01.2022 15:00,5,27,23,15,27,19,13,9,6,23,22,7,18,19,11,12,37,21,19,14,15,18,31,29,12,13,11,65,21,31,28,12,14,28,25,42,31,14,32,36,19,19,22,33,10,7,23,28
07.01.2022 16:00,5,25,18,18,26,22,16,6,10,25,25,8,31,24,17,13,42,21,22,18,15,18,36,34,18,19,14,78,22,34,30,11,13,23,27,50,39,18,32,38,20,19,21,34,13,12,27,31
07.01.2022 17:00,5,28,22,21,26,24,17,3,10,30,24,10,44,27,25,12,40,23,25,15,17,22,39,38,18,15,13,63,23,35,29,12,14,27,28,49,42,18,43,40,23,25,19,34,17,15,31,32
07.01.2022 18:00,3,31,20,20,22,24,14,5,12,31,24,12,45,27,26,13,37,21,25,14,16,23,37,37,19,13,16,72,28,37,29,15,16,30,35,56,44,18,40,35,25,29,25,33,19,42,27,27
07.01.2022 19:00,3,34,22,21,25,24,15,11,13,25,31,12,32,30,30,13,30,20,28,15,16,22,33,25,16,14,14,68,24,32,26,16,15,35,39,48,49,20,49,34,25,27,26,34,18,17,25,31
07.01.2022 20:00,3,32,18,19,25,18,14,9,13,27,30,10,17,35,28,12,26,17,24,12,13,20,27,19,15,9,13,70,22,32,24,14,13,35,35,46,48,22,40,42,24,27,23,28,16,11,27,24
07.01.2022 21:00,3,21,18,14,20,14,12,6,10,22,25,10,24,33,32,11,20,16,17,8,10,19,25,24,17,9,13,60,22,28,22,12,13,36,40,48,38,20,26,38,20,25,20,25,13,15,26,18
07.01.2022 22:00,3,19,14,11,16,12,9,8,10,20,24,11,23,32,28,10,18,16,16,8,11,16,23,32,10,7,10,46,21,24,19,10,14,27,36,37,34,21,18,37,15,19,21,24,11,12,27,16
07.01.2022 23:00,3,18,13,10,15,11,9,5,9,25,20,9,27,31,28,11,20,15,14,6,7,14,20,24,14,8,11,42,21,25,19,10,13,32,28,27,26,15,19,35,15,13,21,19,11,10,23,15
07.01.2022 24:00,5,10,15,12,11,12,9,5,7,17,12,8,26,29,28,8,14,10,12,6,6,10,17,18,15,6,10,24,15,15,18,10,10,24,18,17,22,13,21,34,14,13,19,19,10,9,21,12
08.01.2022 01:00,5,12,17,15,12,13,9,5,9,13,9,6,29,24,25,6,12,9,10,7,6,8,12,15,13,6,7,19,14,13,12,7,9,34,18,29,21,14,23,29,12,13,16,17,11,9,21,11
08.01.2022 02:00,4,14,8,15,11,15,12,4,7,17,10,7,23,21,21,6,10,8,10,8,6,8,11,13,10,7,6,19,11,12,13,7,8,21,21,28,21,10,18,15,11,13,14,14,9,8,18,15
08.01.2022 03:00,3,14,8,12,9,13,19,3,6,18,12,7,17,19,19,6,15,9,11,20,5,8,13,14,8,12,8,35,14,13,16,7,10,15,18,18,21,8,17,17,10,13,11,13,8,8,17,17
08.01.2022 04:00,3,13,8,16,16,19,19,1,7,15,9,7,19,20,16,6,19,14,15,20,5,8,15,12,8,30,16,31,14,22,16,8,9,13,14,16,26,9,15,32,8,15,10,12,8,12,13,13
08.01.2022 05:00,4,12,12,16,16,21,16,5,9,15,11,6,35,18,17,6,19,14,16,29,5,8,11,9,14,26,14,24,14,18,14,8,7,16,13,15,29,10,20,31,10,13,10,10,8,14,16,8
08.01.2022 06:00,3,14,12,20,19,21,18,4,7,13,11,6,47,17,20,9,28,18,28,9,10,10,13,7,11,21,14,23,13,18,10,6,8,19,17,27,31,8,26,33,15,11,11,11,7,26,15,25
08.01.2022 07:00,3,15,9,14,15,16,12,5,8,14,18,7,39,16,22,14,21,13,28,10,17,11,15,9,11,17,15,52,20,20,10,6,9,19,17,25,36,8,36,29,12,9,14,12,6,39,15,40
08.01.2022 08:00,3,19,12,7,9,7,6,7,10,26,17,5,38,18,26,16,24,13,20,7,12,11,21,8,13,12,15,47,19,18,14,9,10,14,16,26,38,8,38,26,17,11,13,35,6,40,21,30
08.01.2022 09:00,3,19,20,7,11,8,6,5,10,37,16,6,24,20,30,21,23,15,13,6,13,20,12,6,14,6,10,27,12,14,12,9,7,33,24,33,37,7,40,25,12,11,8,24,6,29,16,15
08.01.2022 10:00,3,10,25,8,14,12,6,6,9,31,19,6,23,15,42,31,15,10,16,5,19,24,14,6,14,6,6,30,13,19,15,10,7,44,26,26,36,6,32,31,11,13,9,24,7,26,15,17
08.01.2022 11:00,4,14,26,9,18,14,6,7,9,17,25,5,22,10,29,19,18,10,13,5,17,23,19,7,9,7,6,32,11,18,19,8,7,21,16,13,37,5,24,38,9,11,11,26,7,14,17,17
08.01.2022 12:00,4,14,20,9,22,15,7,7,10,9,24,6,13,7,12,12,15,8,10,6,14,19,16,7,7,7,6,42,10,18,18,9,7,20,15,14,36,5,28,40,8,10,17,17,7,6,26,16
08.01.2022 13:00,4,21,10,8,21,15,7,5,8,7,22,6,7,6,6,10,18,8,8,6,11,15,14,8,8,6,6,48,9,23,15,8,5,23,15,14,34,5,30,20,7,8,14,14,7,5,17,25
08.01.2022 14:00,3,22,9,7,21,14,7,7,6,7,21,7,6,9,11,12,19,8,10,7,11,12,16,11,6,6,5,53,10,29,18,8,6,24,15,14,26,5,19,23,7,10,14,20,8,5,13,27
08.01.2022 15:00,3,16,11,8,36,22,7,9,7,25,23,9,7,9,17,8,24,9,12,9,11,13,17,10,6,7,6,59,12,35,20,9,6,37,20,21,21,6,18,23,7,19,13,22,5,5,15,25
08.01.2022 16:00,3,12,15,11,35,19,10,5,7,25,28,8,7,13,14,10,27,11,15,12,12,14,20,15,8,9,6,79,20,41,30,11,7,24,23,27,35,6,18,30,9,19,13,27,5,9,14,29
08.01.2022 17:00,4,41,12,16,25,24,21,8,11,28,34,7,9,20,48,9,41,23,31,17,11,16,32,24,10,10,12,83,22,37,39,10,9,25,31,43,49,20,46,47,7,41,15,29,5,32,21,21
08.01.2022 18:00,4,45,14,23,39,43,25,3,12,30,31,9,24,24,45,10,84,63,34,26,13,21,38,28,10,35,19,99,34,50,52,9,8,35,37,61,60,30,57,72,14,33,34,29,6,45,29,26
08.01.2022 19:00,4,38,15,35,46,52,30,2,26,26,36,12,55,34,31,14,55,46,46,62,13,21,31,25,18,68,45,63,46,57,42,10,9,37,29,45,56,26,63,69,24,27,47,21,7,47,26,20
08.01.2022 20:00,4,24,11,31,39,40,22,2,15,23,22,10,60,32,32,12,46,35,44,67,9,17,21,20,14,50,40,42,37,51,46,9,15,29,22,35,47,22,61,57,23,19,39,20,8,52,35,17
08.01.2022 21:00,5,20,8,32,34,30,20,7,12,23,21,11,40,29,40,8,41,36,24,14,8,18,16,16,12,36,23,40,32,41,39,9,15,22,22,30,29,21,52,48,26,15,17,16,6,47,29,13
08.01.2022 22:00,5,17,7,21,22,23,16,6,10,18,16,10,46,22,35,7,31,20,17,19,7,14,15,12,14,26,16,37,31,36,29,8,17,21,17,25,32,16,42,29,16,14,15,14,5,37,14,13
08.01.2022 23:00,4,14,8,23,24,24,17,3,10,16,15,10,35,19,24,8,21,18,18,33,7,11,15,9,14,20,15,39,23,26,26,8,16,17,15,21,28,10,29,30,14,12,8,14,5,26,12,14
08.01.2022 24:00,4,12,9,18,23,20,12,2,8,12,13,9,16,13,21,6,25,18,16,39,7,10,13,9,13,21,14,31,18,23,20,7,12,16,14,16,23,22,21,23,11,12,7,11,5,17,12,11
09.01.2022 01:00,4,11,7,13,14,12,12,1,7,10,12,9,23,12,17,6,20,16,20,35,5,10,15,6,17,16,14,23,15,21,17,7,9,14,12,15,21,16,24,20,9,10,7,9,5,22,15,12
09.01.2022 02:00,3,10,6,10,12,11,10,2,7,10,11,9,16,11,22,6,16,14,14,31,5,9,14,10,15,12,14,24,16,18,14,7,8,13,12,12,18,16,29,18,9,9,7,8,5,18,10,11
09.01.2022 03:00,3,9,6,9,11,11,9,3,6,9,9,8,15,10,18,6,15,12,14,12,5,8,13,4,17,11,15,22,15,20,12,6,9,11,9,10,16,13,19,16,8,10,6,8,4,13,18,9
09.01.2022 04:00,2,9,5,11,10,11,9,3,5,8,9,7,10,11,18,6,16,11,13,6,5,7,12,4,14,12,16,22,15,17,8,5,10,9,8,9,15,9,32,16,8,8,4,8,3,18,17,7
09.01.2022 05:00,2,10,5,7,6,7,6,3,5,8,9,7,20,10,16,6,14,13,11,3,4,7,11,4,15,10,12,14,9,10,9,5,11,9,8,9,12,8,33,15,10,9,5,7,3,19,11,6
09.01.2022 06:00,2,9,8,4,3,4,3,3,7,10,11,5,28,9,18,6,25,16,17,3,4,8,15,2,12,6,10,26,12,11,10,5,9,10,9,12,14,6,32,17,9,8,5,12,3,27,15,7
09.01.2022 07:00,2,9,4,4,4,4,4,4,6,14,14,4,36,12,25,6,16,13,22,3,3,8,12,2,14,3,7,18,9,9,9,4,8,12,13,20,22,5,34,19,10,8,6,13,3,16,14,5
09.01.2022 08:00,2,8,4,4,5,4,3,5,8,14,13,3,26,14,29,8,7,8,26,3,4,10,10,3,11,2,3,9,6,5,9,4,8,15,9,7,32,4,20,22,11,6,8,6,4,13,10,5
09.01.2022 09:00,2,8,5,5,6,8,4,6,8,8,24,3,28,6,12,10,7,7,28,4,5,13,7,3,9,3,3,11,6,8,12,3,7,16,9,6,37,3,29,28,15,9,10,7,5,8,12,5
09.01.2022 10:00,2,8,6,6,7,7,4,8,6,5,22,4,6,5,17,8,8,7,8,5,5,14,7,4,3,3,4,17,7,13,11,4,6,29,7,7,39,4,29,36,6,7,14,8,5,3,15,6
09.01.2022 11:00,2,11,11,5,9,9,4,8,7,4,13,4,4,5,8,7,12,6,7,5,6,8,9,4,5,4,4,23,7,15,13,5,6,33,8,8,41,4,29,25,6,9,9,9,5,3,15,7
09.01.2022 12:00,3,9,12,5,11,9,5,6,9,4,11,5,4,5,2,6,10,6,7,6,6,7,9,4,5,4,4,31,9,17,12,5,6,32,10,10,43,3,29,22,6,10,8,9,4,3,10,15
09.01.2022 13:00,3,10,6,4,13,9,4,5,8,5,11,5,4,7,2,5,10,5,6,8,5,6,8,6,5,5,4,36,9,22,11,6,4,36,11,15,32,3,12,18,5,9,5,10,4,3,7,13
09.01.2022 14:00,3,13,7,5,14,11,5,5,4,7,13,5,4,7,2,5,15,5,6,10,8,7,11,6,4,4,4,39,9,20,12,5,4,27,11,10,42,3,13,18,5,8,6,12,3,3,6,12
09.01.2022 15:00,3,14,12,7,19,12,6,5,6,7,18,5,5,6,3,5,16,6,7,12,10,9,12,6,6,5,5,47,10,23,15,6,5,27,13,12,39,3,15,19,4,11,7,14,4,3,9,16
09.01.2022 16:00,3,14,14,9,25,19,7,3,6,11,21,6,6,8,3,6,18,10,11,15,13,11,12,13,5,5,5,47,13,29,15,6,6,32,15,14,64,4,15,21,4,12,9,14,5,4,13,29
09.01.2022 17:00,4,13,21,12,21,13,10,5,7,9,25,5,6,8,3,6,24,8,15,14,15,18,18,16,5,7,8,66,16,34,24,9,8,40,17,16,68,4,32,35,5,20,14,13,6,7,20,32
09.01.2022 18:00,4,27,24,11,25,13,10,8,16,12,29,8,10,15,13,9,26,15,15,20,12,19,24,20,6,12,10,74,23,32,31,9,7,25,33,20,62,5,35,58,13,29,18,27,5,13,23,29
09.01.2022 19:00,5,46,28,13,32,16,12,14,32,11,27,8,12,19,26,7,25,16,16,23,10,17,32,22,7,14,16,80,27,36,34,11,9,44,35,22,60,7,57,43,12,33,13,42,5,24,29,25
09.01.2022 20:00,4,26,33,13,30,22,11,16,20,19,33,8,30,18,28,5,34,21,41,20,13,20,33,21,8,12,16,56,22,30,36,19,9,28,32,19,61,11,52,41,9,22,20,42,5,29,39,30
09.01.2022 21:00,4,33,42,14,27,14,9,3,13,47,26,8,26,26,19,5,45,31,43,26,12,21,23,25,11,11,12,59,20,27,34,16,13,28,31,22,58,20,49,41,19,26,32,45,6,19,44,29
09.01.2022 22:00,4,24,51,12,15,15,11,7,17,39,22,9,12,26,21,6,43,20,37,48,8,34,23,16,10,16,13,60,21,29,21,11,11,39,28,20,49,17,37,41,29,25,20,35,6,23,33,24
09.01.2022 23:00,5,24,53,11,22,26,11,12,8,34,29,7,13,26,10,8,36,18,30,47,9,29,21,14,10,11,14,50,21,30,20,10,10,24,20,16,43,16,37,30,17,21,19,30,6,13,37,30
09.01.2022 24:00,7,21,47,15,19,16,12,7,10,34,35,7,26,26,16,8,34,27,25,44,13,27,22,13,9,16,12,44,17,24,23,11,11,20,21,20,45,16,36,33,11,15,21,24,5,9,26,19
10.01.2022 01:00,9,14,30,14,15,15,10,5,10,28,26,7,28,26,11,8,29,27,17,48,19,24,20,5,9,19,11,42,18,20,29,12,11,23,25,22,40,20,33,33,13,17,17,23,5,12,35,17
10.01.2022 02:00,3,10,34,15,15,13,14,2,10,33,26,6,25,25,7,7,28,22,12,38,19,24,23,5,10,20,12,39,18,16,33,11,15,33,26,23,37,16,32,50,15,17,13,23,5,11,21,17
10.01.2022 03:00,5,12,37,18,27,18,16,2,13,24,30,6,27,25,11,5,20,21,16,39,16,23,17,6,12,18,14,37,24,20,32,11,16,25,27,21,35,22,30,42,13,17,16,24,5,9,13,23
10.01.2022 04:00,5,12,34,16,18,15,13,2,11,23,21,6,30,25,15,5,24,16,16,42,15,21,21,9,11,23,14,34,18,19,35,10,14,30,24,23,38,18,29,47,17,14,10,22,4,11,25,27
10.01.2022 05:00,5,19,39,20,18,16,15,3,11,27,22,8,20,19,17,13,29,17,16,44,15,27,20,20,12,26,17,47,19,24,32,14,14,39,26,32,34,18,30,40,22,25,27,21,5,14,24,31
10.01.2022 06:00,4,41,37,21,32,23,25,4,27,28,38,10,23,14,18,22,35,28,26,51,12,27,30,20,15,35,20,55,24,25,46,16,12,33,33,35,33,16,33,47,23,37,26,21,4,14,25,32
10.01.2022 07:00,7,47,37,33,47,36,35,4,27,32,40,9,36,16,10,23,45,37,28,55,16,25,41,37,16,39,33,59,32,42,47,24,12,33,38,42,37,18,33,58,28,35,29,25,3,15,25,38
10.01.2022 08:00,16,53,37,45,55,39,39,11,28,32,34,18,32,18,13,34,49,39,30,59,13,28,46,24,19,45,27,66,41,47,47,33,12,39,52,52,36,30,33,40,25,32,40,30,4,32,35,54
10.01.2022 09:00,16,54,39,47,59,48,40,17,38,31,37,19,24,16,28,27,43,42,28,55,20,24,40,29,22,45,32,64,36,52,54,32,13,45,44,60,40,36,31,47,29,32,38,27,4,34,42,52
10.01.2022 10:00,12,47,38,33,50,38,39,4,25,32,34,14,25,17,19,23,47,24,27,54,21,26,38,33,19,32,26,69,28,48,28,24,13,40,36,58,38,26,23,40,26,29,30,33,4,32,37,44
10.01.2022 11:00,11,45,41,28,44,32,29,5,14,32,34,14,26,14,22,18,41,15,22,51,19,24,31,25,19,29,24,59,20,46,20,22,10,30,36,58,34,17,19,34,31,26,22,28,5,19,31,40
10.01.2022 12:00,11,32,38,23,47,26,23,3,32,20,32,16,19,19,20,13,42,12,23,46,22,22,21,23,15,21,22,57,22,41,11,19,9,26,32,57,28,23,24,26,27,21,20,32,4,12,30,38
10.01.2022 13:00,10,23,37,23,43,25,20,3,25,20,37,15,19,15,18,14,39,12,17,31,28,20,27,16,12,21,19,53,18,37,10,15,9,28,28,58,40,12,25,23,23,32,15,27,4,12,22,37
10.01.2022 14:00,11,26,34,23,49,29,18,3,24,24,33,16,17,9,18,16,30,17,13,23,25,23,24,11,10,19,19,54,18,35,11,17,8,27,27,55,32,19,32,21,14,35,16,27,5,11,20,33
10.01.2022 15:00,11,28,32,22,39,26,16,3,29,24,35,19,18,14,12,19,33,13,13,20,33,27,24,14,9,18,16,60,17,39,15,19,7,29,28,52,34,16,33,22,11,25,17,32,4,10,22,40
10.01.2022 16:00,11,34,34,27,45,26,19,5,24,23,36,20,18,15,14,20,44,14,19,26,40,31,29,20,12,19,15,66,17,35,10,13,10,30,29,46,28,23,36,23,15,23,25,38,5,12,28,45
10.01.2022 17:00,12,42,44,34,49,33,25,6,22,31,48,26,24,17,16,27,68,23,30,28,48,40,44,21,18,23,18,65,21,41,17,17,18,38,32,54,30,34,39,25,22,27,30,47,6,17,34,58
10.01.2022 18:00,14,47,48,33,43,30,22,7,12,38,46,28,22,16,26,21,57,30,40,36,40,31,43,15,13,27,20,67,22,39,25,34,19,37,36,61,32,25,41,38,15,41,28,51,6,15,30,55
10.01.2022 19:00,15,46,45,41,54,40,23,6,27,30,42,33,18,15,22,18,60,31,33,34,35,34,31,21,13,20,22,59,22,33,20,27,19,41,43,56,23,20,41,28,38,47,19,51,6,13,30,55
10.01.2022 20:00,10,44,48,35,46,33,28,6,41,26,40,34,16,17,20,16,44,42,31,43,34,35,30,27,15,25,21,59,20,30,19,33,12,39,42,51,22,28,36,30,28,42,17,43,6,12,35,50
10.01.2022 21:00,13,39,42,50,49,42,30,5,44,30,37,32,18,22,21,15,37,29,24,30,33,34,31,18,16,23,17,56,22,25,20,34,11,36,41,51,22,24,38,30,21,38,18,37,6,13,35,47
10.01.2022 22:00,12,35,38,39,45,40,46,5,45,30,32,33,18,27,19,16,34,31,17,21,27,36,32,17,15,22,18,48,18,24,15,34,13,37,41,47,21,26,35,30,14,38,20,30,4,12,35,44
10.01.2022 23:00,13,35,39,33,36,33,36,5,42,29,32,26,17,23,11,13,31,26,15,19,25,28,18,19,15,19,17,45,18,22,16,27,11,36,40,43,20,19,30,23,10,33,16,24,4,13,26,39
